"Time","Content.Espresso","Content.Tea","Content.Milk","Trait.Cold","Trait.HighInSugar","Trait.HighInCaffeine","Control.Exams","Control.LowerSales","Temperature","DewPoint","Humidity","WindSpeed","Pressure","Clear","Fog","Rain","Snow"
"2017-01-31 13",5,2,5,0,1,2,FALSE,TRUE,-8,-14.9,58,10,100.73,TRUE,FALSE,FALSE,FALSE
"2017-01-31 14",11,3,7,2,0,1,FALSE,TRUE,-7.6,-14.3,59,4,100.67,TRUE,FALSE,FALSE,FALSE
"2017-01-31 15",5,3,6,2,4,1,FALSE,TRUE,-7.4,-14.1,59,7,100.64,TRUE,FALSE,FALSE,FALSE
"2017-01-31 16",7,2,10,1,3,2,FALSE,TRUE,-8.1,-14,63,19,100.63,FALSE,FALSE,FALSE,FALSE
"2017-01-31 17",5,0,3,0,0,0,FALSE,TRUE,-9.4,-15,64,17,100.69,FALSE,FALSE,FALSE,FALSE
"2017-01-31 18",0,2,1,0,0,0,FALSE,TRUE,-9.7,-14.9,66,17,100.7,FALSE,FALSE,FALSE,FALSE
"2017-01-31 19",2,0,4,0,1,1,FALSE,TRUE,-10.6,-15.6,67,18,100.72,TRUE,FALSE,FALSE,FALSE
"2017-01-31 20",2,0,0,0,0,0,FALSE,TRUE,-10.9,-15.7,68,17,100.72,TRUE,FALSE,FALSE,FALSE
"2017-01-31 7",3,0,0,0,0,0,FALSE,TRUE,-16.6,-19.4,79,1,100.92,TRUE,FALSE,FALSE,FALSE
"2017-01-31 8",7,2,4,0,1,1,FALSE,TRUE,-17.6,-20.4,79,5,100.95,TRUE,FALSE,FALSE,FALSE
"2017-01-31 9",9,2,9,2,1,3,FALSE,TRUE,-13.7,-16.8,78,3,100.95,TRUE,FALSE,FALSE,FALSE
"2017-02-01 10",12,1,7,0,1,4,FALSE,TRUE,-11.5,-14.6,78,18,100.53,FALSE,FALSE,FALSE,TRUE
"2017-02-01 11",10,1,9,0,0,2,FALSE,TRUE,-10.6,-13.9,77,12,100.55,FALSE,FALSE,FALSE,TRUE
"2017-02-01 12",8,1,8,0,1,0,FALSE,TRUE,-10,-13.6,75,9,100.53,FALSE,FALSE,FALSE,TRUE
"2017-02-01 13",2,2,2,0,1,0,FALSE,TRUE,-8.8,-13,72,6,100.52,FALSE,FALSE,FALSE,TRUE
"2017-02-01 14",6,4,7,0,3,2,FALSE,TRUE,-8.3,-12.3,73,5,100.54,FALSE,FALSE,FALSE,TRUE
"2017-02-01 15",6,3,9,0,2,0,FALSE,TRUE,-7.6,-11.3,75,7,100.62,FALSE,FALSE,FALSE,TRUE
"2017-02-01 16",4,2,5,0,2,0,FALSE,TRUE,-7.9,-11.3,77,9,100.67,FALSE,FALSE,FALSE,TRUE
"2017-02-01 17",3,6,5,0,4,0,FALSE,TRUE,-8.2,-11.7,76,16,100.78,FALSE,FALSE,FALSE,TRUE
"2017-02-01 18",1,5,0,2,2,1,FALSE,TRUE,-8.4,-11.9,76,2,100.83,FALSE,FALSE,FALSE,TRUE
"2017-02-01 19",2,0,3,0,0,1,FALSE,TRUE,-8.3,-11.8,76,4,100.84,FALSE,FALSE,FALSE,FALSE
"2017-02-01 20",0,0,0,0,0,1,FALSE,TRUE,-7.3,-11,75,9,100.86,FALSE,FALSE,FALSE,TRUE
"2017-02-01 7",5,1,5,1,0,0,FALSE,TRUE,-13.1,-15.9,80,21,100.5,FALSE,FALSE,FALSE,TRUE
"2017-02-01 8",4,1,3,0,0,2,FALSE,TRUE,-12.8,-15.6,80,21,100.52,FALSE,FALSE,FALSE,TRUE
"2017-02-01 9",6,2,3,0,0,3,FALSE,TRUE,-12.2,-15.1,79,20,100.52,FALSE,FALSE,FALSE,TRUE
"2017-02-02 10",9,4,8,0,1,2,FALSE,TRUE,-10.6,-16.6,62,25,101.28,TRUE,FALSE,FALSE,FALSE
"2017-02-02 11",6,0,7,0,2,1,FALSE,TRUE,-10.4,-16.8,60,24,101.29,TRUE,FALSE,FALSE,FALSE
"2017-02-02 12",12,2,8,0,1,1,FALSE,TRUE,-9.6,-16.8,56,26,101.25,TRUE,FALSE,FALSE,FALSE
"2017-02-02 13",9,3,6,0,0,2,FALSE,TRUE,-9.1,-16.6,55,15,101.19,TRUE,FALSE,FALSE,FALSE
"2017-02-02 14",5,0,4,0,1,4,FALSE,TRUE,-7.9,-16.6,50,23,101.14,TRUE,FALSE,FALSE,FALSE
"2017-02-02 15",9,3,9,0,1,2,FALSE,TRUE,-7.5,-15.8,52,17,101.12,TRUE,FALSE,FALSE,FALSE
"2017-02-02 16",5,4,3,0,1,0,FALSE,TRUE,-7.3,-14.4,57,16,101.14,TRUE,FALSE,FALSE,FALSE
"2017-02-02 17",3,0,2,0,0,1,FALSE,TRUE,-7.4,-12.3,68,12,101.12,FALSE,FALSE,FALSE,TRUE
"2017-02-02 18",3,4,1,2,0,0,FALSE,TRUE,-7.8,-10.1,84,15,101.14,FALSE,FALSE,FALSE,TRUE
"2017-02-02 19",3,3,3,1,0,0,FALSE,TRUE,-7.3,-9.9,82,21,101.17,FALSE,FALSE,FALSE,TRUE
"2017-02-02 20",2,0,1,0,0,0,FALSE,TRUE,-7.7,-11.1,77,15,101.27,FALSE,FALSE,FALSE,TRUE
"2017-02-02 7",4,0,3,0,0,0,FALSE,TRUE,-7.9,-10.9,79,22,101.03,FALSE,FALSE,FALSE,FALSE
"2017-02-02 8",13,1,8,1,0,3,FALSE,TRUE,-10.1,-14.8,69,27,101.15,FALSE,FALSE,FALSE,FALSE
"2017-02-02 9",8,1,5,0,0,6,FALSE,TRUE,-10.5,-15.7,66,18,101.2,FALSE,FALSE,FALSE,FALSE
"2017-02-03 10",5,2,6,0,0,3,FALSE,TRUE,-8,-14.5,60,10,101.47,TRUE,FALSE,FALSE,FALSE
"2017-02-03 11",13,2,12,0,2,4,FALSE,TRUE,-6.9,-14.3,56,15,101.45,TRUE,FALSE,FALSE,FALSE
"2017-02-03 12",5,2,4,0,1,0,FALSE,TRUE,-6.4,-14.7,52,27,101.38,TRUE,FALSE,FALSE,FALSE
"2017-02-03 13",7,1,5,0,0,2,FALSE,TRUE,-6,-15.1,49,27,101.32,TRUE,FALSE,FALSE,FALSE
"2017-02-03 14",6,5,6,1,4,0,FALSE,TRUE,-6.1,-15.2,49,23,101.26,TRUE,FALSE,FALSE,FALSE
"2017-02-03 15",5,6,3,0,3,0,FALSE,TRUE,-5.5,-13.7,53,27,101.24,FALSE,FALSE,FALSE,TRUE
"2017-02-03 16",7,3,9,1,4,1,FALSE,TRUE,-5.6,-14.7,49,29,101.23,TRUE,FALSE,FALSE,FALSE
"2017-02-03 17",1,5,2,0,1,0,FALSE,TRUE,-6.1,-15.2,49,20,101.26,TRUE,FALSE,FALSE,FALSE
"2017-02-03 18",0,1,0,1,0,0,FALSE,TRUE,-6,-15.1,49,19,101.3,TRUE,FALSE,FALSE,FALSE
"2017-02-03 19",1,0,0,0,0,0,FALSE,TRUE,-6.3,-15.1,50,16,101.32,FALSE,FALSE,FALSE,FALSE
"2017-02-03 20",4,0,5,0,1,0,FALSE,TRUE,-6.4,-14.5,53,14,101.35,FALSE,FALSE,FALSE,FALSE
"2017-02-03 7",6,0,5,0,0,0,FALSE,TRUE,-7.3,-11.7,71,15,101.37,FALSE,FALSE,FALSE,FALSE
"2017-02-03 8",14,0,9,1,0,4,FALSE,TRUE,-8.1,-12.7,70,10,101.4,FALSE,FALSE,FALSE,FALSE
"2017-02-03 9",11,4,7,0,3,1,FALSE,TRUE,-7.9,-13.2,66,17,101.45,FALSE,FALSE,FALSE,FALSE
"2017-02-04 10",13,2,8,1,0,4,FALSE,TRUE,-8.9,-14.7,63,22,101.84,FALSE,FALSE,FALSE,FALSE
"2017-02-04 11",27,2,20,0,6,3,FALSE,TRUE,-7.4,-12.9,65,27,101.79,FALSE,FALSE,FALSE,FALSE
"2017-02-04 12",8,6,5,0,1,2,FALSE,TRUE,-6.1,-10.9,69,33,101.66,FALSE,FALSE,FALSE,FALSE
"2017-02-04 13",9,2,6,1,1,2,FALSE,TRUE,-4.9,-8.7,75,21,101.55,FALSE,FALSE,FALSE,TRUE
"2017-02-04 14",17,10,12,0,7,1,FALSE,TRUE,-4.3,-8.8,71,27,101.47,FALSE,FALSE,FALSE,TRUE
"2017-02-04 15",5,6,6,1,2,1,FALSE,TRUE,-4,-9.5,66,25,101.51,FALSE,FALSE,FALSE,TRUE
"2017-02-04 16",4,2,1,0,1,0,FALSE,TRUE,-3.6,-10.1,61,27,101.48,FALSE,FALSE,FALSE,FALSE
"2017-02-04 17",4,1,3,0,1,2,FALSE,TRUE,-3.5,-10.6,58,19,101.48,FALSE,FALSE,FALSE,FALSE
"2017-02-04 18",3,2,3,0,0,0,FALSE,TRUE,-3.7,-11,57,28,101.5,FALSE,FALSE,FALSE,FALSE
"2017-02-04 19",3,2,3,0,2,0,FALSE,TRUE,-4,-11.1,58,25,101.51,FALSE,FALSE,FALSE,FALSE
"2017-02-04 20",0,1,0,0,0,0,FALSE,TRUE,-3.7,-9.6,64,21,101.51,FALSE,FALSE,FALSE,FALSE
"2017-02-04 9",6,2,8,0,2,6,FALSE,TRUE,-10,-15.4,65,24,101.81,TRUE,FALSE,FALSE,FALSE
"2017-02-05 10",9,2,9,0,3,2,FALSE,TRUE,-1.9,-11.5,48,20,100.41,FALSE,FALSE,FALSE,FALSE
"2017-02-05 11",16,3,15,3,4,3,FALSE,TRUE,-1.2,-11.1,47,19,100.26,FALSE,FALSE,FALSE,FALSE
"2017-02-05 12",8,2,4,0,1,2,FALSE,TRUE,-1.2,-8.9,56,26,100.14,FALSE,FALSE,FALSE,FALSE
"2017-02-05 13",15,5,16,0,3,5,FALSE,TRUE,-0.5,-9,53,43,100.01,FALSE,FALSE,FALSE,FALSE
"2017-02-05 14",9,2,9,0,3,2,FALSE,TRUE,-0.4,-7.3,60,41,99.91,FALSE,FALSE,FALSE,TRUE
"2017-02-05 15",6,5,4,1,3,1,FALSE,TRUE,-1.1,-4.6,77,35,99.9,FALSE,FALSE,FALSE,TRUE
"2017-02-05 16",4,4,5,1,1,0,FALSE,TRUE,-1.2,-3.1,87,26,99.87,FALSE,FALSE,FALSE,TRUE
"2017-02-05 17",5,2,3,0,1,0,FALSE,TRUE,-1.1,-2.8,88,27,99.87,FALSE,FALSE,FALSE,TRUE
"2017-02-05 18",2,2,2,0,0,1,FALSE,TRUE,-1,-2.9,87,34,99.9,FALSE,FALSE,FALSE,TRUE
"2017-02-05 19",4,2,2,0,2,0,FALSE,TRUE,-0.8,-3,85,26,99.9,FALSE,FALSE,FALSE,TRUE
"2017-02-05 20",0,0,2,0,2,0,FALSE,TRUE,-0.5,-3.4,81,36,99.93,FALSE,FALSE,FALSE,TRUE
"2017-02-05 9",6,0,4,0,0,4,FALSE,TRUE,-2.7,-10.8,54,18,100.52,FALSE,FALSE,FALSE,FALSE
"2017-02-06 10",10,0,9,0,1,0,FALSE,TRUE,-12.5,-20.2,53,18,101.63,FALSE,FALSE,FALSE,FALSE
"2017-02-06 11",11,3,10,0,3,2,FALSE,TRUE,-11.8,-19.8,52,13,101.66,FALSE,FALSE,FALSE,FALSE
"2017-02-06 12",6,2,5,0,2,2,FALSE,TRUE,-11,-19.3,51,18,101.65,FALSE,FALSE,FALSE,FALSE
"2017-02-06 13",12,6,13,0,3,1,FALSE,TRUE,-10.6,-18.9,51,12,101.58,FALSE,FALSE,FALSE,FALSE
"2017-02-06 14",13,1,7,1,0,1,FALSE,TRUE,-10.2,-17.8,54,18,101.53,FALSE,FALSE,FALSE,FALSE
"2017-02-06 15",8,2,10,0,2,0,FALSE,TRUE,-10.2,-16.4,61,16,101.55,FALSE,FALSE,FALSE,TRUE
"2017-02-06 16",8,1,7,0,3,0,FALSE,TRUE,-10.7,-14.5,74,16,101.6,FALSE,FALSE,FALSE,TRUE
"2017-02-06 17",3,2,4,0,1,0,FALSE,TRUE,-10.5,-14,76,13,101.54,FALSE,FALSE,FALSE,TRUE
"2017-02-06 18",2,1,5,0,3,1,FALSE,TRUE,-10.4,-13.1,81,9,101.57,FALSE,FALSE,FALSE,TRUE
"2017-02-06 19",4,3,5,0,0,0,FALSE,TRUE,-10.2,-12.9,81,5,101.56,FALSE,FALSE,FALSE,TRUE
"2017-02-06 20",2,3,2,1,1,0,FALSE,TRUE,-9.7,-12.1,83,2,101.56,FALSE,FALSE,FALSE,TRUE
"2017-02-06 7",6,0,5,0,0,2,FALSE,TRUE,-13.3,-19.7,59,17,101.57,FALSE,FALSE,FALSE,FALSE
"2017-02-06 8",9,1,7,0,0,5,FALSE,TRUE,-13.4,-19.6,60,14,101.59,FALSE,FALSE,FALSE,FALSE
"2017-02-06 9",10,1,9,0,0,0,FALSE,TRUE,-12.8,-20.1,55,12,101.66,FALSE,FALSE,FALSE,FALSE
"2017-02-07 10",17,2,11,0,2,5,FALSE,TRUE,-11.8,-15.9,72,37,101.62,FALSE,FALSE,FALSE,TRUE
"2017-02-07 11",11,1,6,0,0,0,FALSE,TRUE,-11.4,-15.8,70,31,101.51,FALSE,FALSE,FALSE,TRUE
"2017-02-07 12",8,0,7,0,0,2,FALSE,TRUE,-10.9,-15.7,68,32,101.35,FALSE,FALSE,FALSE,TRUE
"2017-02-07 13",1,1,1,1,0,2,FALSE,TRUE,-10.7,-15.5,68,39,101.17,FALSE,FALSE,FALSE,TRUE
"2017-02-07 14",7,3,2,0,0,1,FALSE,TRUE,-10.9,-15.2,71,40,101.04,FALSE,FALSE,FALSE,TRUE
"2017-02-07 15",4,3,5,0,2,1,FALSE,TRUE,-10.4,-14.2,74,41,100.9,FALSE,FALSE,FALSE,TRUE
"2017-02-07 16",3,2,5,0,1,0,FALSE,TRUE,-9.9,-13.2,77,42,100.78,FALSE,FALSE,FALSE,TRUE
"2017-02-07 17",4,1,2,0,1,0,FALSE,TRUE,-9.9,-13,78,49,100.62,FALSE,FALSE,FALSE,TRUE
"2017-02-07 18",1,3,0,1,0,3,FALSE,TRUE,-10,-12.7,81,39,100.44,FALSE,FALSE,FALSE,TRUE
"2017-02-07 19",2,2,2,0,0,1,FALSE,TRUE,-9.7,-12.2,82,35,100.23,FALSE,FALSE,FALSE,TRUE
"2017-02-07 20",0,1,0,0,0,0,FALSE,TRUE,-9.2,-11.4,84,38,100.02,FALSE,FALSE,FALSE,TRUE
"2017-02-07 7",6,0,5,1,1,3,FALSE,TRUE,-10.5,-15.2,69,31,101.64,FALSE,FALSE,FALSE,TRUE
"2017-02-07 8",4,0,4,0,0,2,FALSE,TRUE,-10.6,-15.2,69,26,101.68,FALSE,FALSE,FALSE,TRUE
"2017-02-07 9",12,3,10,0,2,4,FALSE,TRUE,-11.8,-15.2,76,30,101.65,FALSE,FALSE,FALSE,TRUE
"2017-02-08 10",7,1,6,1,1,1,FALSE,TRUE,1,-4.5,67,36,99.58,TRUE,FALSE,FALSE,FALSE
"2017-02-08 11",8,0,8,0,0,3,FALSE,TRUE,-0.3,-7.4,59,43,99.84,TRUE,FALSE,FALSE,FALSE
"2017-02-08 12",5,0,3,0,0,0,FALSE,TRUE,-1,-7.8,60,37,99.97,TRUE,FALSE,FALSE,FALSE
"2017-02-08 13",9,1,7,0,2,3,FALSE,TRUE,-1.5,-8.5,59,35,100.1,FALSE,FALSE,FALSE,FALSE
"2017-02-08 14",6,2,4,0,2,0,FALSE,TRUE,-1.3,-9.7,53,33,100.12,FALSE,FALSE,FALSE,FALSE
"2017-02-08 15",6,5,3,1,0,0,FALSE,TRUE,-1.1,-9,55,26,100.19,FALSE,FALSE,FALSE,FALSE
"2017-02-08 16",5,1,2,0,0,2,FALSE,TRUE,-1.9,-9.6,56,36,100.25,TRUE,FALSE,FALSE,FALSE
"2017-02-08 17",1,1,2,0,1,1,FALSE,TRUE,-2.8,-9.7,59,17,100.27,TRUE,FALSE,FALSE,FALSE
"2017-02-08 18",2,5,6,0,4,1,FALSE,TRUE,-3.7,-10.6,59,17,100.4,TRUE,FALSE,FALSE,FALSE
"2017-02-08 19",3,5,3,1,1,0,FALSE,TRUE,-4,-10.9,59,19,100.5,FALSE,FALSE,FALSE,FALSE
"2017-02-08 7",3,0,2,1,0,1,FALSE,TRUE,2.7,-0.1,82,40,98.91,FALSE,FALSE,FALSE,FALSE
"2017-02-08 8",6,4,5,0,0,3,FALSE,TRUE,2.4,0,84,30,99.1,FALSE,FALSE,TRUE,FALSE
"2017-02-08 9",4,2,4,1,0,7,FALSE,TRUE,1.2,-0.6,88,38,99.35,FALSE,FALSE,TRUE,FALSE
"2017-02-09 10",11,0,10,1,1,1,FALSE,TRUE,-15,-22.6,53,16,101.01,FALSE,FALSE,FALSE,FALSE
"2017-02-09 11",6,3,5,0,2,1,FALSE,TRUE,-14.7,-22.3,53,14,100.95,FALSE,FALSE,FALSE,FALSE
"2017-02-09 12",8,2,7,0,1,2,FALSE,TRUE,-14.1,-21.7,53,12,100.92,FALSE,FALSE,FALSE,FALSE
"2017-02-09 13",14,8,10,1,1,2,FALSE,TRUE,-14.1,-22.9,48,15,100.84,FALSE,FALSE,FALSE,FALSE
"2017-02-09 14",6,3,6,0,1,1,FALSE,TRUE,-12.8,-22.7,44,5,100.79,FALSE,FALSE,FALSE,FALSE
"2017-02-09 15",3,4,6,0,4,0,FALSE,TRUE,-11.7,-21.2,46,15,100.75,FALSE,FALSE,FALSE,FALSE
"2017-02-09 16",7,4,7,0,3,1,FALSE,TRUE,-11.4,-20.6,47,11,100.77,FALSE,FALSE,FALSE,FALSE
"2017-02-09 17",2,3,3,0,1,1,FALSE,TRUE,-11.2,-19.7,50,17,100.79,FALSE,FALSE,FALSE,FALSE
"2017-02-09 18",3,6,6,3,3,0,FALSE,TRUE,-11.2,-20.4,47,20,100.82,FALSE,FALSE,FALSE,FALSE
"2017-02-09 19",3,2,3,0,0,0,FALSE,TRUE,-11.8,-21,47,17,100.85,TRUE,FALSE,FALSE,FALSE
"2017-02-09 20",2,0,2,1,0,0,FALSE,TRUE,-12.7,-21.6,48,19,100.9,TRUE,FALSE,FALSE,FALSE
"2017-02-09 7",3,0,2,0,0,1,FALSE,TRUE,-14.9,-21.2,59,22,100.96,FALSE,FALSE,FALSE,FALSE
"2017-02-09 8",8,2,7,1,0,0,FALSE,TRUE,-15.2,-21.7,58,26,100.98,FALSE,FALSE,FALSE,FALSE
"2017-02-09 9",12,1,14,0,1,3,FALSE,TRUE,-15.2,-22.4,55,17,101.02,FALSE,FALSE,FALSE,FALSE
"2017-02-10 10",10,0,7,0,0,2,FALSE,TRUE,-15.2,-22.6,54,26,101.79,TRUE,FALSE,FALSE,FALSE
"2017-02-10 11",5,2,3,1,3,0,FALSE,TRUE,-14.8,-23.3,49,30,101.89,TRUE,FALSE,FALSE,FALSE
"2017-02-10 12",9,1,6,4,1,4,FALSE,TRUE,-14.4,-23.4,47,28,101.88,TRUE,FALSE,FALSE,FALSE
"2017-02-10 13",12,0,11,0,1,2,FALSE,TRUE,-14,-23.3,46,19,101.89,TRUE,FALSE,FALSE,FALSE
"2017-02-10 14",6,4,3,2,1,2,FALSE,TRUE,-13.5,-22.6,47,34,101.86,TRUE,FALSE,FALSE,FALSE
"2017-02-10 15",10,1,9,0,0,3,FALSE,TRUE,-13.5,-23.9,42,22,101.89,TRUE,FALSE,FALSE,FALSE
"2017-02-10 16",8,0,5,1,0,0,FALSE,TRUE,-13.8,-25,39,13,101.84,FALSE,FALSE,FALSE,FALSE
"2017-02-10 17",6,2,5,0,2,0,FALSE,TRUE,-13.7,-24.3,41,11,101.8,FALSE,FALSE,FALSE,FALSE
"2017-02-10 18",2,0,2,0,1,1,FALSE,TRUE,-13.8,-24.2,42,14,101.75,FALSE,FALSE,FALSE,FALSE
"2017-02-10 19",0,1,0,0,0,1,FALSE,TRUE,-13.6,-24.5,40,8,101.73,FALSE,FALSE,FALSE,FALSE
"2017-02-10 20",4,2,4,0,1,1,FALSE,TRUE,-13.7,-24.9,39,4,101.63,FALSE,FALSE,FALSE,FALSE
"2017-02-10 7",5,0,3,0,0,2,FALSE,TRUE,-16,-22.7,57,28,101.5,TRUE,FALSE,FALSE,FALSE
"2017-02-10 8",9,2,8,2,1,3,FALSE,TRUE,-16.1,-23.2,55,30,101.65,TRUE,FALSE,FALSE,FALSE
"2017-02-10 9",8,1,9,0,1,2,FALSE,TRUE,-15.9,-23,55,35,101.7,TRUE,FALSE,FALSE,FALSE
"2017-02-11 10",11,1,9,0,1,3,FALSE,TRUE,-13,-16.2,77,27,101.11,FALSE,FALSE,FALSE,TRUE
"2017-02-11 11",14,3,10,2,2,0,FALSE,TRUE,-12.7,-16.1,76,26,101.16,FALSE,FALSE,FALSE,TRUE
"2017-02-11 12",10,3,7,0,1,1,FALSE,TRUE,-12,-15.6,75,26,101.18,FALSE,FALSE,FALSE,TRUE
"2017-02-11 13",9,4,10,1,2,4,FALSE,TRUE,-11.3,-14.9,75,25,101.2,FALSE,FALSE,FALSE,TRUE
"2017-02-11 14",13,6,10,1,1,3,FALSE,TRUE,-11,-14.6,75,24,101.26,FALSE,FALSE,FALSE,TRUE
"2017-02-11 15",10,3,10,0,3,2,FALSE,TRUE,-10.8,-14.4,75,22,101.34,FALSE,FALSE,FALSE,TRUE
"2017-02-11 16",6,2,5,1,1,1,FALSE,TRUE,-10.5,-14,76,21,101.43,FALSE,FALSE,FALSE,TRUE
"2017-02-11 17",1,3,6,1,6,0,FALSE,TRUE,-10.8,-14.3,76,22,101.54,FALSE,FALSE,FALSE,TRUE
"2017-02-11 18",4,1,6,0,2,0,FALSE,TRUE,-11.4,-15.2,74,16,101.64,FALSE,FALSE,FALSE,TRUE
"2017-02-11 19",0,1,1,0,1,0,FALSE,TRUE,-11.8,-15.4,75,16,101.7,TRUE,FALSE,FALSE,FALSE
"2017-02-11 20",1,0,1,0,0,0,FALSE,TRUE,-12.4,-16,75,14,101.8,TRUE,FALSE,FALSE,FALSE
"2017-02-11 9",6,1,6,1,0,0,FALSE,TRUE,-13.5,-16.4,79,22,101.05,FALSE,FALSE,FALSE,TRUE
"2017-02-12 10",8,1,8,0,4,2,FALSE,TRUE,-11.9,-14.8,79,23,101.41,FALSE,FALSE,FALSE,FALSE
"2017-02-12 11",12,3,12,0,2,3,FALSE,TRUE,-11.3,-14.4,78,27,101.27,FALSE,FALSE,FALSE,FALSE
"2017-02-12 12",3,3,4,1,2,2,FALSE,TRUE,-10.6,-13.9,77,24,101.08,FALSE,FALSE,FALSE,FALSE
"2017-02-12 13",11,4,12,0,4,2,FALSE,TRUE,-10.5,-13.2,81,28,100.95,FALSE,FALSE,FALSE,TRUE
"2017-02-12 14",9,2,9,0,1,2,FALSE,TRUE,-9.7,-11.9,84,31,100.8,FALSE,FALSE,FALSE,TRUE
"2017-02-12 15",7,8,7,1,9,2,FALSE,TRUE,-8.9,-10.8,86,26,100.69,FALSE,FALSE,FALSE,TRUE
"2017-02-12 16",8,3,3,3,0,3,FALSE,TRUE,-7.8,-9.6,87,23,100.56,FALSE,FALSE,FALSE,TRUE
"2017-02-12 17",5,5,7,1,4,1,FALSE,TRUE,-6.6,-8.1,89,17,100.42,FALSE,FALSE,FALSE,TRUE
"2017-02-12 18",2,3,3,0,0,0,FALSE,TRUE,-5.2,-6.6,90,14,100.38,FALSE,FALSE,FALSE,TRUE
"2017-02-12 19",3,0,3,0,0,0,FALSE,TRUE,-3.5,-4.8,91,18,100.27,FALSE,FALSE,FALSE,TRUE
"2017-02-12 20",1,0,1,0,0,0,FALSE,TRUE,-3.4,-4.7,91,18,100.14,FALSE,FALSE,FALSE,TRUE
"2017-02-12 9",6,0,5,0,0,2,FALSE,TRUE,-12.8,-15.6,80,26,101.49,FALSE,FALSE,FALSE,FALSE
"2017-02-13 10",6,4,5,0,2,3,FALSE,TRUE,-6.1,-10.4,72,26,100.7,FALSE,FALSE,FALSE,TRUE
"2017-02-13 11",3,5,2,0,2,0,FALSE,TRUE,-5.9,-10.7,69,22,100.81,FALSE,FALSE,FALSE,TRUE
"2017-02-13 12",5,1,4,1,0,2,FALSE,TRUE,-5.1,-10.3,67,22,100.85,FALSE,FALSE,FALSE,TRUE
"2017-02-13 13",14,4,10,0,2,5,FALSE,TRUE,-4.3,-10.5,62,13,100.86,FALSE,FALSE,FALSE,TRUE
"2017-02-13 14",7,2,5,0,1,3,FALSE,TRUE,-3.9,-10,63,14,100.92,FALSE,FALSE,FALSE,TRUE
"2017-02-13 15",4,3,5,0,1,0,FALSE,TRUE,-3.5,-9.6,63,17,100.96,FALSE,FALSE,FALSE,TRUE
"2017-02-13 16",2,2,1,0,1,0,FALSE,TRUE,-3.2,-8.7,66,16,100.98,FALSE,FALSE,FALSE,FALSE
"2017-02-13 17",5,1,4,1,2,0,FALSE,TRUE,-3.4,-8.1,70,17,101.02,FALSE,FALSE,FALSE,FALSE
"2017-02-13 18",1,4,3,0,3,0,FALSE,TRUE,-3.3,-8.2,69,14,101.06,FALSE,FALSE,FALSE,FALSE
"2017-02-13 19",3,1,2,0,0,0,FALSE,TRUE,-3.5,-8.6,68,20,101.09,FALSE,FALSE,FALSE,FALSE
"2017-02-13 20",2,1,2,0,0,0,FALSE,TRUE,-3.9,-8.8,69,17,101.07,FALSE,FALSE,FALSE,FALSE
"2017-02-13 7",7,1,7,0,0,0,FALSE,TRUE,-7.8,-10.7,80,26,100.33,FALSE,FALSE,FALSE,TRUE
"2017-02-13 8",11,1,8,0,0,3,FALSE,TRUE,-7.7,-10.9,78,27,100.49,FALSE,FALSE,FALSE,TRUE
"2017-02-13 9",12,4,11,0,1,4,FALSE,TRUE,-6.9,-10.5,76,19,100.62,FALSE,FALSE,FALSE,TRUE
"2017-02-14 10",4,1,3,0,0,2,FALSE,TRUE,-7.6,-10.3,81,5,100.76,FALSE,FALSE,FALSE,FALSE
"2017-02-14 11",9,1,5,0,1,1,FALSE,TRUE,-6.8,-10,78,4,100.68,FALSE,FALSE,FALSE,FALSE
"2017-02-14 12",7,0,6,0,0,0,FALSE,TRUE,-5.1,-9.6,71,7,100.57,FALSE,FALSE,FALSE,FALSE
"2017-02-14 13",16,2,10,0,1,3,FALSE,TRUE,-4.8,-9.5,70,12,100.42,FALSE,FALSE,FALSE,FALSE
"2017-02-14 14",6,5,3,1,1,1,FALSE,TRUE,-4.4,-9.6,67,14,100.33,FALSE,FALSE,FALSE,FALSE
"2017-02-14 15",6,2,2,0,1,1,FALSE,TRUE,-3.7,-10,62,14,100.29,FALSE,FALSE,FALSE,FALSE
"2017-02-14 16",5,0,6,0,2,0,FALSE,TRUE,-3.9,-10,63,16,100.27,FALSE,FALSE,FALSE,FALSE
"2017-02-14 17",1,0,0,0,0,1,FALSE,TRUE,-4,-9.8,64,15,100.21,FALSE,FALSE,FALSE,FALSE
"2017-02-14 18",0,5,4,0,2,0,FALSE,TRUE,-3.9,-9.8,64,18,100.17,FALSE,FALSE,FALSE,FALSE
"2017-02-14 19",7,0,3,0,1,0,FALSE,TRUE,-4.1,-9.7,65,19,100.15,FALSE,FALSE,FALSE,FALSE
"2017-02-14 6",0,0,0,0,0,4,FALSE,TRUE,-10.4,-12.5,85,13,100.86,FALSE,FALSE,FALSE,FALSE
"2017-02-14 7",3,0,3,1,0,1,FALSE,TRUE,-11.2,-12.8,88,10,100.86,FALSE,TRUE,FALSE,FALSE
"2017-02-14 8",9,2,8,0,2,1,FALSE,TRUE,-10.6,-12.4,87,8,100.87,FALSE,TRUE,FALSE,FALSE
"2017-02-14 9",16,1,9,1,0,3,FALSE,TRUE,-8.3,-10.9,82,1,100.81,FALSE,TRUE,FALSE,FALSE
"2017-02-15 10",3,2,2,0,2,1,FALSE,TRUE,-6.3,-8.3,86,23,99.31,FALSE,FALSE,FALSE,TRUE
